Province,District,Long,Lat,Ele,River ,Flat,"Main OCC
Farming
0:No
1:Yes","Second OCC
Farming
0:No
1:Yes","Migration
BackG
0:No
1:Yes","Literate
0:no
1:yes","Gender 
0:F
1:M",Age,"Change in
farm income
0:decreased
1:no change
2:increased ","Environment
reason for
increase
0:no
1:yes","Agri
reason for
increase
0:no
1:yes","Economic
reason for
increase
0:no
1:yes","Price Change/
Economic reason
for decrease
0:no
1:yes","Environment
reason for
decrease
0:no
1:yes ","Environment
constrain
0:no
1:yes",t8,r8,Fuel
1,5,67.112048,34.219598,3092.832275,0,0,1,0,0,1,1,50,0,0,0,0,0,1,1,15.24325625,0.498209,0
1,5,66.856048,34.159007,2936.605225,0,0,1,1,1,1,1,35,2,1,0,1,0,0,0,16.15997575,0.254531,0
1,5,67.075698,33.977768,2902.371826,0,0,1,1,1,0,1,47,0,0,0,0,0,1,1,16.16576175,0.79001875,2750
1,5,66.538709,33.803241,2443.353271,0,0,0,1,0,1,1,28,2,0,1,1,0,0,1,18.46252325,0.15834875,27500
1,5,66.689022,34.287745,3005.38916,1,1,0,1,1,1,1,65,0,0,0,0,1,1,0,15.922387,0.48893075,27500
1,5,66.674537,34.209691,2889.578613,0,0,1,0,1,1,1,42,1,0,0,0,0,0,1,16.36146725,0.3764425,0
1,5,67.152219,34.21602,3107.362549,0,0,0,1,1,1,1,42,0,0,0,0,0,1,1,15.16663125,0.547298,22000
1,5,67.194608,34.046504,3059.451416,0,0,0,1,1,1,1,40,0,0,0,0,1,1,1,15.48999125,1.0120885,5500
1,5,67.115605,34.220613,3099.809082,0,0,1,0,1,1,1,60,0,0,0,0,0,1,1,15.19853325,0.50005725,11000
1,5,66.681898,34.28583,3005.38916,1,1,1,0,0,0,1,37,0,0,0,0,0,1,1,15.922387,0.48893075,17600
1,5,66.680329,34.201057,2868.610107,0,0,0,0,0,1,1,25,2,1,1,0,0,0,1,16.38441825,0.356453,0
1,5,67.121497,34.217808,3099.355713,0,1,1,0,1,1,1,42,0,0,0,0,0,1,1,15.21731475,0.5059085,4400
1,5,67.205077,34.06274,3074.091309,0,0,1,1,1,1,1,40,0,0,0,0,0,1,1,15.408101,1.000961,5500
1,5,67.031522,34.208496,3052.36792,1,0,1,0,1,1,1,24,0,0,0,0,0,1,1,15.4719465,0.42322775,22000
1,5,67.193165,34.049601,3059.451416,0,0,1,0,1,1,1,50,0,0,0,0,0,1,1,15.48999125,1.0120885,0
1,5,67.144828,34.211831,3107.362549,0,0,1,0,1,0,1,65,0,0,0,0,0,1,1,15.16663125,0.547298,0
1,5,66.935184,34.021821,2845.531982,1,1,1,0,1,1,1,45,0,0,0,0,1,1,0,16.552569,0.3986545,17600
1,5,67.214579,34.236453,3146.500244,0,1,1,1,1,0,1,65,0,0,0,0,0,1,0,14.94843575,0.60233575,24750
1,5,66.577993,34.126012,2743.268066,0,0,1,0,1,1,1,56,0,0,0,0,0,1,1,16.8706985,0.343617,0
1,5,66.759771,34.179871,2879.327148,1,1,1,1,1,1,1,62,0,0,0,0,1,1,1,16.27403075,0.2785765,27500
1,5,66.759686,34.178726,2879.327148,1,1,1,1,1,1,1,55,0,0,0,0,1,1,1,16.27403075,0.2785765,22000
1,5,66.676593,34.207113,2862.663086,0,0,0,0,0,1,1,24,0,0,0,0,0,1,1,16.415659,0.3625525,0
1,5,67.137202,34.214522,3105.913086,0,0,0,0,1,1,1,50,0,0,0,0,0,1,0,15.19204175,0.513785,33000
1,5,67.034576,34.207999,3052.36792,0,0,1,0,1,1,1,40,0,0,0,0,1,1,1,15.4719465,0.42322775,7700
1,5,67.144277,34.211927,3107.362549,0,0,0,1,1,1,1,60,0,0,0,0,0,1,1,15.16663125,0.547298,11000
1,5,66.674117,34.285192,3000.783203,0,0,1,0,0,1,1,56,0,0,0,0,0,1,1,15.959904,0.4944555,16500
1,5,66.835936,34.133707,2887.362061,0,0,0,0,1,1,1,27,0,0,0,0,0,1,1,16.281923,0.2406045,55000
1,5,66.835562,34.138253,2887.362061,0,0,1,1,1,1,1,50,0,0,0,0,0,1,1,16.281923,0.2406045,55000
1,5,67.140878,34.070945,3014.769775,0,0,0,0,1,1,1,23,0,0,0,0,0,1,1,15.58603725,0.66818325,3300
1,5,67.194145,34.051334,3059.451416,0,0,1,0,1,1,1,47,0,0,0,0,0,1,1,15.48999125,1.0120885,27500
1,5,67.114827,34.22012,3092.832275,0,0,1,0,1,0,1,80,0,0,0,0,0,1,0,15.24325625,0.498209,2200
1,5,66.937072,34.016912,2815.6875,1,1,1,1,1,1,1,55,0,0,0,0,1,1,1,16.62195,0.398775,19250
1,5,67.205025,34.062943,3074.091309,0,0,0,1,1,0,1,31,0,0,0,0,0,1,1,15.408101,1.000961,0
1,5,67.19292,34.047813,3059.451416,0,0,1,1,1,0,1,52,1,0,0,0,0,0,1,15.48999125,1.0120885,16500
1,5,67.202628,34.243057,3140.126221,1,0,1,0,1,0,1,50,0,0,0,0,0,1,0,14.97405475,0.587494,5500
1,5,67.07958,34.060825,2973.76001,1,0,1,1,1,1,1,65,0,0,0,0,0,0,1,15.802975,0.627031,33000
1,5,66.759685,34.172491,2879.327148,1,1,1,1,1,1,1,60,0,0,0,0,1,1,0,16.27403075,0.2785765,16500
1,5,66.555933,34.126138,2728.562744,0,0,1,0,1,1,1,60,0,0,0,0,1,1,1,16.884191,0.346563,0
1,5,67.209922,34.063791,3074.091309,0,0,1,1,1,1,1,24,1,0,0,0,0,0,1,15.408101,1.000961,11000
1,5,67.069013,33.980388,2902.371826,0,0,1,0,1,0,1,50,1,0,0,0,0,0,1,16.16576175,0.79001875,5500
1,5,66.94351,34.023955,2853.264893,1,1,1,0,0,0,1,53,0,0,0,0,0,1,1,16.5120405,0.4179845,19250
1,5,67.151297,34.211764,3107.362549,0,0,1,1,1,1,1,65,0,0,0,0,0,1,1,15.16663125,0.547298,8800
1,5,66.908834,34.016485,2794.489502,1,1,1,0,1,1,1,70,0,0,0,0,1,1,1,16.697957,0.33100325,17600
1,5,66.851757,34.148637,2919.707031,0,0,1,0,0,0,0,60,0,0,0,0,0,1,1,16.22239225,0.25257225,16500
1,5,67.115075,34.219517,3092.832275,0,0,1,0,0,1,1,48,0,0,0,0,0,1,1,15.24325625,0.498209,2200
1,5,66.565491,34.128661,2728.562744,0,0,1,0,0,0,1,40,0,0,0,0,0,1,1,16.884191,0.346563,0
1,5,67.080915,34.060373,2973.76001,0,0,0,0,1,0,0,70,0,0,0,0,0,1,1,15.802975,0.627031,19250
1,5,67.02462,34.207786,3046.22876,1,0,1,1,1,1,1,60,0,0,0,0,0,1,1,15.530023,0.4069705,33000
1,5,67.210159,34.06341,3074.091309,0,0,1,1,1,1,1,65,0,0,0,0,0,1,1,15.408101,1.000961,5500
1,5,67.068187,33.983968,2910.699219,0,0,1,1,1,1,1,53,0,0,0,0,0,1,1,16.13083175,0.76537675,4400
1,5,66.643822,33.615745,2468.816162,0,0,1,1,1,0,1,24,0,0,0,0,0,1,1,18.9452185,0.5111035,4400
1,5,67.205098,34.062926,3074.091309,0,0,1,1,1,1,1,56,0,0,0,0,1,1,1,15.408101,1.000961,5500
1,5,66.555971,34.126047,2728.562744,0,0,0,0,1,1,1,28,0,0,0,0,1,1,1,16.884191,0.346563,0
1,5,67.151985,34.215779,3107.362549,0,0,1,0,0,0,1,56,0,0,0,0,0,1,1,15.16663125,0.547298,0
1,5,66.766337,34.170958,2879.327148,1,1,1,0,1,1,1,49,0,0,0,0,0,1,1,16.27403075,0.2785765,16500
1,5,66.678702,34.201907,2862.663086,0,0,0,0,1,1,1,40,1,0,0,0,0,0,1,16.415659,0.3625525,0
1,5,67.072678,33.979203,2902.371826,0,0,1,0,1,0,1,74,0,0,0,0,0,1,1,16.16576175,0.79001875,27500
1,5,67.037322,34.205088,3043.31543,1,0,1,0,1,1,1,26,0,0,0,0,0,0,1,15.5209905,0.4207115,27500
1,5,67.136826,34.073508,3014.769775,1,0,1,1,1,1,1,45,0,0,0,0,1,0,1,15.58603725,0.66818325,0
1,5,67.139915,34.079017,3014.769775,1,0,1,1,1,1,1,62,0,0,0,0,0,1,1,15.58603725,0.66818325,11000
1,5,67.193299,34.050208,3059.451416,0,0,1,1,1,0,1,75,0,0,0,0,0,1,1,15.48999125,1.0120885,27500
1,5,67.147921,34.21248,3107.362549,0,0,1,1,0,1,1,35,0,0,0,0,0,1,1,15.16663125,0.547298,5500
1,5,66.680723,34.201161,2868.610107,0,0,0,0,1,0,0,65,0,0,0,0,0,1,1,16.38441825,0.356453,0
1,5,67.209802,34.063832,3074.091309,0,0,1,1,1,1,1,43,0,0,0,0,1,1,1,15.408101,1.000961,11000
1,5,66.768397,34.175255,2885.377441,1,0,1,1,1,1,1,55,0,0,0,0,1,1,1,16.24862,0.27160325,16500
1,5,67.137747,34.073243,3014.769775,1,0,1,1,0,1,1,32,0,0,0,0,0,1,1,15.58603725,0.66818325,33000
1,5,67.145923,34.077098,3022.335938,1,0,1,1,1,0,1,70,0,0,0,0,0,1,1,15.54824825,0.6866955,0
1,5,66.911495,34.013782,2794.489502,1,1,1,0,0,1,1,55,0,0,0,0,1,1,1,16.697957,0.33100325,23100
1,5,67.209894,34.063903,3074.091309,0,0,1,1,1,0,1,35,0,0,0,0,0,0,1,15.408101,1.000961,5500
1,5,67.127298,34.078626,3007.128174,1,0,1,1,1,1,1,58,0,0,0,0,0,1,1,15.62507625,0.652498,6600
1,5,66.719577,34.190344,2873.94751,0,0,0,0,1,1,1,48,0,0,0,0,1,1,1,16.32362275,0.3175705,0
1,5,66.999133,34.164378,2994.476807,0,0,1,1,1,1,1,30,0,0,0,0,0,1,1,15.82674975,0.36808275,27500
1,5,66.842058,34.158723,2932.68335,0,0,1,1,1,0,1,62,0,0,0,0,0,1,1,16.200455,0.26271275,0
1,5,66.721707,34.190872,2873.94751,0,0,1,0,1,1,1,55,0,0,0,0,0,1,1,16.32362275,0.3175705,0
1,5,67.076695,33.977448,2902.371826,0,0,1,1,1,1,1,36,0,0,0,0,0,1,1,16.16576175,0.79001875,8250
1,5,67.080093,33.992785,2919.384766,0,0,1,1,1,0,1,48,0,0,0,0,0,1,1,16.0828725,0.798174,4400
1,5,67.075933,33.99212,2910.699219,0,0,1,0,1,0,1,30,0,0,0,0,0,1,0,16.13083175,0.76537675,16500
1,5,67.037065,34.212186,3052.36792,1,0,1,1,1,0,1,55,0,0,0,0,0,1,1,15.4719465,0.42322775,19250
1,5,67.20989,34.063882,3074.091309,0,0,0,0,0,1,1,21,1,0,0,0,0,0,1,15.408101,1.000961,11000
1,5,66.678261,34.200524,2862.663086,0,0,1,0,1,1,1,51,1,0,0,0,0,0,1,16.415659,0.3625525,11000
1,5,66.851156,34.162203,2937.943604,0,0,1,1,0,0,1,54,2,0,1,1,0,0,1,16.18077275,0.2602265,11000
1,5,66.722152,34.190972,2873.94751,0,0,1,0,1,0,1,38,1,0,0,0,0,0,1,16.32362275,0.3175705,0
1,5,67.117524,34.219648,3099.355713,0,0,1,0,1,1,1,27,0,0,0,0,0,1,1,15.21731475,0.5059085,13200
1,5,66.678825,34.201146,2862.663086,0,0,1,0,1,1,1,52,0,0,0,0,0,1,1,16.415659,0.3625525,3300
1,5,67.209242,34.246037,3149.894531,0,0,1,1,0,0,1,72,2,1,0,0,0,0,0,14.903836,0.6034865,5500
1,5,67.205086,34.062917,3074.091309,0,0,1,1,1,1,1,43,0,0,0,0,0,1,1,15.408101,1.000961,4400
1,5,67.0417,34.214173,3052.36792,1,0,1,0,1,1,1,80,0,0,0,0,0,1,1,15.4719465,0.42322775,27500
1,5,66.928661,34.018406,2806.661621,1,1,1,1,1,1,1,36,0,0,0,0,1,1,1,16.66189425,0.380214,16500
1,5,67.045048,34.214955,3058.610596,0,0,1,1,1,1,1,30,0,0,0,0,1,1,1,15.41726625,0.43790875,0
1,5,66.934154,34.021607,2845.531982,1,1,1,0,0,0,1,61,0,0,0,0,0,1,1,16.552569,0.3986545,27500
1,5,67.135051,34.076001,3014.769775,1,0,1,1,1,1,1,58,0,0,0,0,0,1,1,15.58603725,0.66818325,5500
1,5,66.839569,34.162558,2932.68335,0,0,1,1,1,1,1,43,0,0,0,0,0,1,1,16.200455,0.26271275,27500
1,3,66.852033,34.594707,3358.022217,1,0,1,1,1,1,1,40,1,0,0,0,0,0,0,13.773361,1.01923625,17500
1,3,66.811149,34.708991,3442.295654,0,0,1,0,0,1,1,20,1,0,0,0,0,0,1,12.94150375,1.570249,3500
1,3,67.243347,34.665649,3232.074219,1,1,1,1,0,1,1,29,2,1,1,1,0,0,1,12.884631,1.0865,24500
1,3,66.919578,34.653648,3395.317139,1,1,1,1,1,1,1,75,2,1,1,1,0,0,1,13.2427075,1.256699,17500
1,3,66.891271,34.648295,3403.841064,1,0,1,0,1,0,1,40,0,0,0,0,0,1,1,13.291229,1.2768605,7000
1,3,66.909628,34.697518,3438.043945,0,1,1,0,1,1,1,51,2,1,1,0,0,0,0,12.85644325,1.51830625,7000
1,3,66.917966,34.698981,3432.795166,0,1,1,0,1,0,1,60,2,1,1,0,0,0,1,12.84850375,1.5078175,21000
1,3,67.249514,34.662146,3232.074219,0,1,1,0,0,0,1,80,2,1,1,1,0,0,1,12.884631,1.0865,24500
1,3,67.125933,34.73057,3319.47998,1,1,1,1,1,0,1,60,2,0,1,1,0,0,1,12.579333,1.33917925,24500
1,3,66.907547,34.655057,3399.227539,1,0,1,0,0,1,1,39,2,1,1,1,0,0,1,13.25739875,1.26740325,17500
1,3,66.77931,34.668853,3400.561768,1,1,1,0,1,1,1,57,0,0,0,0,1,1,1,13.4063055,1.3406455,19250
1,3,66.921194,34.65301,3395.317139,1,0,0,0,0,1,1,55,2,1,1,1,0,0,1,13.2427075,1.256699,28000
1,3,67.081587,34.679332,3338.199219,1,0,1,0,1,1,1,43,0,0,0,0,1,1,1,12.8905945,1.2117165,4200
1,3,66.910453,34.652321,3399.227539,1,0,1,1,1,1,1,24,2,1,1,1,0,0,1,13.25739875,1.26740325,7000
1,3,66.966675,34.615802,3372.095459,1,0,1,1,1,1,1,70,2,1,1,1,0,0,1,13.46616425,1.07575975,7000
1,3,67.082611,34.68,3338.199219,1,1,1,0,1,0,1,55,2,0,1,1,0,0,1,12.8905945,1.2117165,26600
1,3,67.006712,34.610292,3351.567139,1,0,1,1,0,0,1,32,0,0,0,0,0,1,1,13.370924,1.055703,5250
1,3,66.912565,34.65618,3399.227539,0,0,1,0,1,1,1,38,0,0,0,0,1,1,1,13.25739875,1.26740325,56000
1,3,66.889411,34.651888,3403.841064,1,1,0,1,1,1,1,45,0,0,0,0,0,0,0,13.291229,1.2768605,7000
1,3,67.079188,34.6812,3344.886475,1,1,1,0,1,1,1,50,0,0,0,0,1,1,1,12.9054535,1.222314,16800
1,3,66.897357,34.654936,3401.687012,1,1,1,1,0,0,1,70,2,1,1,1,0,0,1,13.27398575,1.272331,6300
1,3,67.132912,34.725512,3310.993652,1,0,1,1,0,0,1,65,1,0,0,0,0,0,1,12.57044975,1.33065775,0
1,3,67.070353,34.683493,3348.732178,1,1,1,0,0,0,1,28,2,0,1,0,0,0,1,12.83029875,1.26578475,10500
1,3,66.804589,34.707477,3441.384033,1,0,1,1,0,1,1,60,0,0,0,0,1,1,1,12.97603075,1.562998,0
1,3,67.232515,34.671158,3238.62207,1,1,1,0,1,0,1,41,2,0,1,1,0,0,1,12.805372,1.1404815,11550
1,3,66.906974,34.691517,3431.101074,0,1,1,0,0,1,1,53,0,0,0,0,0,1,1,12.9411785,1.46571575,17500
1,3,66.851897,34.595033,3367.265381,1,0,1,0,1,1,1,70,2,0,1,1,0,0,1,13.709147,1.05604875,15750
1,3,66.914613,34.73355,3458.523682,0,1,0,0,1,1,1,56,2,1,1,1,0,0,1,12.6596695,1.63841825,35000
1,3,67.175647,34.692418,3279.02002,1,0,1,1,0,0,1,42,0,0,0,0,0,1,1,12.73388175,1.21199075,6300
1,3,66.892099,34.652912,3403.841064,0,1,0,1,1,1,1,25,2,1,1,0,0,0,1,13.291229,1.2768605,8750
1,3,67.006579,34.610762,3351.567139,1,0,1,1,1,1,1,30,2,0,1,0,0,0,1,13.370924,1.055703,16800
1,3,66.935771,34.639205,3383.592529,1,0,1,0,1,1,1,62,1,0,0,0,0,0,1,13.32960225,1.18753675,10500
1,3,67.241078,34.666802,3246.741699,1,0,1,1,0,0,1,45,0,0,0,0,0,1,1,12.88274725,1.0865015,10500
1,3,66.91795,34.69915,3432.795166,1,0,1,1,1,1,1,50,2,1,1,1,0,0,1,12.84850375,1.5078175,21000
1,3,66.811081,34.706309,3433.752686,0,0,1,1,0,1,1,35,1,0,0,0,0,0,1,13.0191145,1.5261305,8750
1,3,67.228727,34.67096,3253.187744,1,0,1,0,1,1,1,60,0,0,0,0,0,1,1,12.80099425,1.1396585,10500
1,3,66.832851,34.588985,3357.63208,1,1,1,0,0,1,1,35,1,0,0,0,0,0,1,13.7922115,1.02472025,17500
1,3,66.926068,34.649464,3395.317139,1,1,0,1,1,1,1,48,2,0,1,1,0,0,1,13.2427075,1.256699,4200
1,3,67.171795,34.694555,3279.02002,1,0,1,1,1,1,1,30,1,0,0,0,0,0,1,12.73388175,1.21199075,8400
1,3,67.179779,34.690061,3272.550537,1,0,1,0,1,1,1,36,2,1,1,1,0,0,1,12.72893925,1.20516575,14000
1,3,66.914481,34.65253,3399.227539,1,1,1,0,1,1,1,57,2,1,1,1,0,0,1,13.25739875,1.26740325,14700
1,3,67.244629,34.663728,3232.074219,0,0,1,0,0,0,1,28,2,1,1,1,0,0,1,12.884631,1.0865,7000
1,3,67.23436,34.670182,3238.62207,1,0,1,0,0,0,1,50,1,0,0,0,0,0,0,12.805372,1.1404815,12600
1,3,66.916917,34.652319,3399.227539,1,1,1,1,0,0,1,30,2,1,1,0,0,0,1,13.25739875,1.26740325,14000
1,3,66.918773,34.649467,3395.317139,1,1,1,0,1,1,1,23,2,1,1,0,0,0,1,13.2427075,1.256699,8400
1,3,66.898579,34.635294,3393.281006,1,1,1,1,1,0,1,43,1,0,0,0,0,0,1,13.38347725,1.2041825,3500
1,3,66.909943,34.65652,3399.227539,1,1,1,0,0,0,1,65,2,0,1,0,0,0,1,13.25739875,1.26740325,5425
1,3,66.998211,34.61055,3356.85376,1,0,1,0,1,1,1,56,2,1,1,1,0,0,1,13.3947535,1.06285325,350000
1,3,66.906404,34.651486,3399.227539,1,0,1,1,0,0,1,45,2,1,1,0,0,0,0,13.25739875,1.26740325,24500
1,3,66.918063,34.699147,3432.795166,0,1,0,0,1,1,1,56,2,0,1,0,0,0,1,12.84850375,1.5078175,42000
1,3,66.91821,34.699198,3432.795166,0,1,1,1,0,0,1,80,2,1,0,1,0,0,1,12.84850375,1.5078175,14000
1,3,67.086282,34.677285,3338.199219,1,0,1,1,1,1,1,56,0,0,0,0,1,1,1,12.8905945,1.2117165,6300
1,3,66.910418,34.65214,3399.227539,1,0,1,0,1,0,1,25,2,1,1,1,0,0,1,13.25739875,1.26740325,7000
1,3,67.006062,34.610658,3351.567139,1,0,1,1,1,0,1,37,2,1,1,0,0,0,1,13.370924,1.055703,17500
1,3,67.228421,34.671205,3253.187744,1,0,1,0,0,1,1,40,2,1,1,1,0,0,1,12.80099425,1.1396585,21000
1,3,67.006585,34.610067,3351.567139,1,0,0,0,1,1,1,29,2,1,1,0,0,0,1,13.370924,1.055703,14000
1,3,66.811208,34.708603,3442.295654,0,0,1,0,0,0,1,50,0,0,0,0,1,1,1,12.94150375,1.570249,8750
1,3,66.804313,34.707109,3432.950684,0,0,1,0,0,1,1,20,0,0,0,0,1,1,1,13.05446725,1.51902175,7000
1,3,66.911007,34.651805,3399.227539,1,1,1,1,0,1,1,58,2,1,0,1,0,0,1,13.25739875,1.26740325,15750
1,3,66.91938,34.65184,3395.317139,1,1,1,1,1,1,1,60,2,1,0,1,0,0,1,13.2427075,1.256699,21000
1,3,66.914705,34.653459,3399.227539,1,1,0,1,0,1,1,38,2,1,1,1,0,0,1,13.25739875,1.26740325,17500
1,3,66.903467,34.686673,3426.706299,0,1,1,0,0,1,1,45,2,1,0,1,0,0,1,12.95037375,1.47447525,15750
1,3,66.943476,34.636861,3390.275879,1,1,1,1,1,0,1,78,2,1,1,0,0,0,0,13.311726,1.18347525,15750
1,3,66.918808,34.655337,3395.317139,0,0,0,0,0,1,1,24,1,0,0,0,0,0,1,13.2427075,1.256699,420000
1,3,67.125927,34.730445,3319.47998,1,0,0,0,1,1,1,31,2,1,1,1,0,0,1,12.579333,1.33917925,2450
1,3,66.90181,34.683517,3426.706299,1,1,1,0,1,1,1,36,2,0,1,0,0,0,1,12.95037375,1.47447525,7000
1,3,66.90959,34.733392,3458.523682,0,1,1,0,1,1,1,58,2,1,0,1,0,0,0,12.6596695,1.63841825,21000
1,3,67.174766,34.693107,3279.02002,1,1,1,0,0,0,1,40,0,0,0,0,1,1,1,12.73388175,1.21199075,19250
1,3,67.088066,34.673847,3338.199219,1,0,1,0,1,1,1,54,2,0,1,0,0,0,1,12.8905945,1.2117165,7000
1,3,67.237623,34.670937,3238.62207,1,0,1,1,0,0,1,85,2,1,0,0,0,0,1,12.805372,1.1404815,10500
1,3,66.81009,34.708405,3442.295654,1,0,0,1,1,1,1,43,1,0,0,0,0,0,1,12.94150375,1.570249,0
1,3,67.232374,34.670866,3238.62207,1,1,1,1,1,1,1,49,2,1,1,1,0,0,1,12.805372,1.1404815,28000
1,3,66.899323,34.624978,3384.851074,1,0,1,0,0,1,1,25,0,0,0,0,1,1,1,13.48137,1.14386475,14000
1,3,66.915298,34.65049,3399.227539,1,0,1,0,0,0,1,55,2,1,1,0,0,0,1,13.25739875,1.26740325,28000
1,3,66.919747,34.651504,3395.317139,1,1,1,0,1,0,1,43,2,0,1,0,0,0,1,13.2427075,1.256699,17500
1,3,66.901812,34.683518,3426.706299,0,1,0,1,1,1,1,67,2,1,1,1,0,0,1,12.95037375,1.47447525,28000
1,3,66.967017,34.61593,3372.095459,1,0,1,0,1,1,1,50,1,0,0,0,0,0,1,13.46616425,1.07575975,17500
1,3,66.917718,34.701683,3432.795166,0,1,0,0,1,1,1,54,2,1,1,0,0,0,1,12.84850375,1.5078175,24500
1,3,67.229745,34.67096,3238.62207,1,0,1,1,0,1,1,38,0,0,0,0,0,1,1,12.805372,1.1404815,6300
1,3,66.998879,34.608737,3356.85376,1,1,0,1,1,1,1,35,2,1,1,0,0,0,1,13.3947535,1.06285325,17500
1,3,66.967087,34.615835,3367.13501,0,0,0,0,0,1,0,57,2,1,1,1,0,0,1,13.44293325,1.072459,45500
1,3,66.915297,34.650488,3399.227539,1,0,1,0,0,0,1,44,2,1,1,0,0,0,1,13.25739875,1.26740325,17500
1,3,66.888853,34.607532,3377.994385,1,0,1,0,0,0,1,25,0,0,0,0,0,1,1,13.58436825,1.0962,10500
1,3,66.898361,34.616186,3375.700684,1,1,0,1,1,1,1,32,0,0,0,0,0,1,1,13.5664685,1.08815825,14000
1,3,66.897226,34.626206,3384.851074,1,1,0,1,1,0,1,45,1,0,0,0,0,0,0,13.48137,1.14386475,10500
1,3,67.124875,34.731125,3319.47998,1,1,1,0,0,1,1,38,2,0,1,1,0,0,1,12.579333,1.33917925,10500
1,3,67.000646,34.6112,3356.85376,1,0,0,1,1,1,1,40,2,0,1,1,0,0,1,13.3947535,1.06285325,21000
1,3,67.007033,34.610752,3351.567139,0,0,1,1,0,0,1,50,2,1,0,1,0,0,1,13.370924,1.055703,14000
1,3,66.935115,34.63791,3383.592529,1,1,1,0,0,1,1,70,2,1,1,0,0,0,1,13.32960225,1.18753675,14000
1,3,66.9028,34.653792,3401.687012,1,0,1,1,1,1,1,48,2,1,1,0,0,0,1,13.27398575,1.272331,3500
1,3,66.966966,34.616935,3372.095459,1,0,1,0,1,1,1,50,2,0,1,1,0,0,1,13.46616425,1.07575975,17500
1,3,67.238283,34.669377,3246.741699,1,1,1,0,0,0,1,38,1,0,0,0,0,0,1,12.88274725,1.0865015,10500
1,3,66.832804,34.588524,3357.63208,1,1,1,1,1,0,1,60,2,1,1,1,0,0,1,13.7922115,1.02472025,1750
1,3,66.91078,34.734972,3458.523682,1,0,0,0,0,1,0,45,1,0,0,0,0,0,1,12.6596695,1.63841825,35000
1,3,66.870157,34.597572,3370.508545,1,0,0,1,1,1,1,45,2,0,1,0,0,0,1,13.67474725,1.057336,3500
1,3,67.121696,34.727996,3319.47998,1,1,1,0,1,1,1,45,1,0,0,0,0,0,1,12.579333,1.33917925,21000
1,3,66.89819,34.616132,3375.700684,1,1,0,1,0,1,1,57,2,1,1,1,0,0,1,13.5664685,1.08815825,24500
1,3,67.129529,34.728476,3310.993652,1,1,1,0,1,1,1,68,2,1,1,0,0,0,1,12.57044975,1.33065775,10500
1,3,67.227995,34.670787,3253.187744,1,1,0,0,0,1,1,22,1,0,0,0,0,0,1,12.80099425,1.1396585,12600
1,3,66.906113,34.688837,3431.101074,0,1,0,0,1,1,1,54,0,0,0,0,1,1,1,12.9411785,1.46571575,14000
1,3,66.869838,34.597443,3370.508545,1,0,1,1,1,1,1,58,2,1,1,0,0,0,1,13.67474725,1.057336,17500
1,3,66.93612,34.637915,3383.592529,1,0,1,0,1,1,1,40,2,1,1,0,0,0,1,13.32960225,1.18753675,21000
1,3,66.919737,34.652153,3395.317139,1,1,1,0,1,0,1,33,2,1,1,1,0,0,1,13.2427075,1.256699,10500
1,3,66.914487,34.733978,3458.523682,0,1,1,0,0,1,1,24,2,1,1,1,0,0,1,12.6596695,1.63841825,28000
1,3,66.889015,34.607653,3377.994385,1,0,1,1,1,1,1,64,0,0,0,0,1,1,1,13.58436825,1.0962,7000
1,3,66.911187,34.735002,3458.523682,1,1,1,0,1,1,1,30,1,0,0,0,0,0,0,12.6596695,1.63841825,17500
1,3,67.176092,34.692055,3279.02002,1,0,1,0,0,1,1,37,2,1,1,1,0,0,1,12.73388175,1.21199075,21000
1,3,66.869469,34.72313,3457.429199,1,1,1,1,0,1,1,62,2,0,1,1,0,0,1,12.75547775,1.620703,0
1,3,66.905115,34.683682,3431.101074,0,1,1,1,1,1,1,40,2,0,1,1,0,0,1,12.9411785,1.46571575,12250
1,3,67.24923,34.661047,3232.074219,1,0,1,1,1,0,1,70,1,0,0,0,0,0,1,12.884631,1.0865,4200
1,3,67.0066,34.610363,3351.567139,1,1,1,1,1,1,1,82,2,1,1,1,0,0,1,13.370924,1.055703,28000
1,3,66.88943,34.651884,3403.841064,1,0,1,0,1,0,1,66,2,1,1,0,0,0,1,13.291229,1.2768605,4200
1,3,66.911188,34.73526,3458.523682,1,1,0,0,0,0,0,38,1,0,0,0,0,0,1,12.6596695,1.63841825,15750
1,3,66.909507,34.697412,3438.043945,1,1,1,1,1,1,1,60,0,0,0,0,0,1,1,12.85644325,1.51830625,10500
1,3,67.079835,34.679952,3338.199219,1,0,0,1,0,1,1,50,2,1,1,1,0,0,1,12.8905945,1.2117165,6300
1,3,66.922555,34.652375,3395.317139,1,1,1,1,1,1,1,60,2,1,1,1,0,0,1,13.2427075,1.256699,17500
1,3,67.238455,34.669136,3246.741699,1,1,1,1,1,0,1,45,2,1,1,1,0,0,1,12.88274725,1.0865015,28000
1,3,67.08817,34.678665,3338.199219,1,0,1,1,1,1,1,59,0,0,0,0,0,1,1,12.8905945,1.2117165,6300
1,3,66.851174,34.725068,3451.35083,1,1,0,1,0,1,1,20,2,1,1,1,0,0,1,12.79267375,1.62025125,0
1,3,66.73974401,34.7259649,3437.330566,1,1,0,0,1,1,1,45,0,0,0,0,0,1,1,13.12844225,1.53669175,5250
1,3,66.765473,34.749257,3465.878418,0,0,0,1,0,1,1,40,0,0,0,0,0,1,1,12.896895,1.6449625,5250
